0.0021604938271604923, 0.23733333333333406
0.005246913580246926, 0.24654933333333373
0.00956790123456791, 0.27419733333333385
0.01450617283950617, 0.28341333333333396
0.020061728395061734, 0.31106133333333386
0.02438271604938272, 0.315669333333334
0.029629629629629645, 0.2603733333333338
0.034567901234567905, 0.20046933333333405
0.039506172839506165, 0.14517333333333404
0.04506172839506173, 0.08987733333333403
0.04969135802469135, -0.0068906666666661565
0.05493827160493825, -0.062186666666665946
0.0595679012345679, -0.11748266666666618
0.0648148148148148, -0.2050346666666658
0.06944444444444445, -0.26954666666666593
0.07469135802469137, -0.2741546666666661
0.07993827160493827, -0.24189866666666582
0.08472222222222223, -0.18660266666666603
0.09043209876543204, -0.1589546666666659
0.09506172839506169, -0.1313066666666658
