0.0023667292484496755, 0.13640552995391664
0.004845821243670705, 0.10414746543778763
0.009795471354611136, 0.06728110599078319
0.01473374295954941, 0.06728110599078319
0.01720430107526882, 0.06267281105990685
0.022766968197075726, 0.03963133640552963
0.025859077203163227, 0.021198156682027403
0.03266057916595552, -0.015668202764977934
0.03977214541730671, -0.05714285714285783
0.04471752858849633, -0.0801843317972355
0.04996586448199351, -0.08479262672811094
0.0555199977242988, -0.0801843317972355
0.06014109347442681, -0.05253456221198238
0.06538231780167264, -0.034101382488479715
0.0721610627524606, 0.002764976958524734
0.07801672640382318, 0.030414746543778293
0.08263782215395118, 0.05806451612903141
0.08541417761847869, 0.06267281105990685
0.09033822609091426, 0.10875576036866308
0.09496358878079307, 0.1225806451612903
0.09804431928087844, 0.14101382488479208
